Saint-Gobain México,Vidrio y envases,FRA,http://www.saint-gobain.com.mx,ND,0,1,1,1,0,0,0,0,0,1,0,0,0.5,0,0,0,.,0,.,0.5,0,0,.,0,0,0,.,0,.,0,0,1,0.5,0,0,0.5
Grupo Aldesa,Construcción,ESP,http://www.grupoaldesa.com.mx/,NA,1,1,1,1,1,0,0.5,0.5,0.5,0,0,0,1,0,0,1,"Todas las personas del Grupo Aldesa atenderán sólo los intereses de la empresa y, en consecuencia, se abstendrán de realizar cualquier actividad privada o de mero interés personal que pudiera suponer la aparición de conflictos de interés.",0,.,0,0,1,"Cualquier sugerencia de mejora, duda o crítica debe ser puesta en conocimiento de la Comisión de Auditoría, Cumplimiento y Responsabilidad Social Corporativa, que es el Órgano competente para velar por el cumplimiento de este Código y para promover tanto su difusión como la formación específica necesaria para su correcta aplicación.",0.5,0.5,0,.,0,.,0.5,1,1,1,1,1,1
British American Tobacco México,Tabaco,RU,http://www.batmexico.com.mx/,NA,1,1,1,1,1,0,0.5,0.5,0.5,1,1,1,0.5,0,0,1,"un conflicto de intereses es una situación en la que nuestra posición o responsabilidades dentro de la Compañía presentan una oportunidad para que nosotros, o alguien cercano a nosotros, obtenga una ganancia o beneficio personal (además de las recompensas normales del empleo) o en la que exista un espacio donde prefiramos nuestros intereses personales, o los de alguien cercano a nosotros, por encima de nuestros deberes y responsabilidades con la Compañía.",1,"Soborno, Pago facilitador",0.5,0.5,1,"Las investigaciones: • Serán llevadas a cabo por las áreas de Seguridad y Auditoria Interna, debiendo validar el Director Legal los procedimientos que apliquen y las acciones que finalmente se tomen. ",1,0.5,0,.,0,.,0.5,1,1,1,1,1,1
Emerson Electric de México,Equipo eléctrico,EU,http://www2.emerson.com/es-la/,http://www.emerson.com/en-us/about-us/corporate-social-responsibility/integrity-ethics,0,1,0,0.5,1,0,0.5,0,0,1,0,1,0.5,0,0,1,"Ningún empleado puede tener un interés personal, comercial o financiero que sea incompatible con la lealtad y la responsabilidad.",0,.,0,0,0,.,0.5,0.5,0,.,0,.,0.5,1,1,0.5,0,0,0.5
Corp. Interamericana de Entretenimiento,Entretenimiento,MX,http://www.cie.com.mx/mx/,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
The Chemours Company Mexicana,Química y petroquímica,EU,https://www.chemours.com/,NA,1,1,1,1,1,0.5,0.5,0,0,0,0,1,1,0,1,1,"Un conflicto de interés se produce cuando los intereses privados de una persona interfieren en los intereses de Chemours en su conjunto.",1,"Soborno, Pago facilitador",0,0,0,.,0,0.5,0,.,1,", 1 844 499 4607",0.5,0,1,0.5,0.5,0,0.5
Asur,Servicios aeroportuarios,MX,http://www.asur.com.mx/,NA,1,1,1,1,1,0.5,0.5,0.5,0,0,0,1,1,1,1,1,cualquier situación en la que sus intereses personales entren en conflicto con los intereses de la Sociedad,1,"Soborno, Pago facilitador",0,0,1,A través del Comité de Auditoria ,1,0.5,1,cod_conducta@asur.com.mx,1,01800-280-2787 (01800-280-ASUR),0.5,1,1,1,1,1,0.5
Avon Cosmetics México,Cuidado personal,EU,https://www.avon.mx,ND,1,1,0,1,1,0,0.5,0,0.5,1,0,0,0.5,0,1,1,"Actividad, relación u otra circunstancia en la cual nuestros propios intereses personales se encuentran en conflicto, o aparentan estar en conflicto, con los intereses de Avon.",0,.,0,0,1,En el código de conducta mencionan  un área de compliance y ética global quien ejercería la función de monitoreo.,0.5,0.5,0,.,1,001-800-840-7907; 001-866-737-6850,0.5,1,1,1,0.5,0,1
Grupo La Moderna,Alimentos,MX,http://www.lamoderna.com.mx/,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Unifin Financiera,Servicios financieros,MX,http://www.unifin.com.mx/en/index.php,NA,0,1,0,0,1,0,0.5,0,0,0,0,0,1,0,0,1,"Los sujetos del Código situarán siempre los intereses del Grupo UNIFIN y de sus clientes por encima de sus intereses particulares, los de sus familias o de otras personas vinculadas a ellos.",0,.,0,0,1,Director de Recursos Humanos y Servicios,0.5,0,0,.,0,.,0,0,0,1,1,1,0
Grupo Altex,Alimentos,MX,http://www.grupoaltex.com,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Concesionaria Mexiquense,Infraestructura de Transportes,MX,http://circuito.mx/conmex/,NA,1,1,1,1,1,0,0.5,0.5,0.5,0,0,1,1,0,0,1,"Todas las personas que laboren dentro del entorno OHL México y sus Afiliadas, atenderán sólo los intereses de OHL México y, en consecuencia, se abstendrán de realizar cualquier actividad privada o de mero interés personal que pudiera suponer la aparición de conflictos de interés",0,.,0,0,1,"La Comisión de Auditoría, Cumplimiento y Responsabilidad Social Corporativa del Grupo OHL es el Órgano encargado de examinar el cumplimiento del Código Ético, monitorizar el Canal Ético de Comunicación, garantizar que en ningún caso se adoptará ninguna medida o “represalia” en contra de los denunciantes de buena fe y realizar un análisis riguroso de las comunicaciones que se realicen a través de este, tratándolas con la máxima reserva y confidencialidad.",0.5,0.5,1,http://www.ohlmexico.com.mx/CodigoEtico/Denuncias. aspx,0,.,0.5,1,1,1,1,1,1
Sociedad Financiera Inbursa,Servicios financieros,MX,https://www.inbursa.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Inmuebles Carso,Servicios inmobiliarios,MX,http://www.incarso.com/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
ABB México,Equipo eléctrico,SUI/SUE,http://www.abb.com.mx/,ND,1,1,1,1,1,0,0.5,0,0.5,0,0,1,0.5,0,1,1,Pueden surgir conflictos de intereses cuando intereses personales o familiares y otras lealtades están en desacuerdo con los intereses de la empresa. ,0,.,0.5,0.5,0,.,0.5,0.5,1,ethics.contact@ch.abb.com,0,.,0.5,1,1,0.5,0.5,0,0.5
Agnico Eagle México,Minería,CAN,https://www.agnicoeagle.com/English/home/default.aspx,NA,1,1,1,1,1,0.5,0.5,0,0,1,1,1,1,1,1,1,"A ""conflict of interest"" occurs when an individual's personal interest improperly interferes with the interests of the Corporation.",0,.,0,0,0,.,1,0.5,1,reportline@tnwinc.com,1,770-776-5607,0.5,1,1,0.5,0,0,0.5
Banregio Grupo Financiero,Servicios financieros,MX,https://www.banregio.com,ND,0,1,0,0.5,1,0,0.5,0,0.5,0,0,0,0.5,0,0,1,"Un “Conflicto de Interés” surge cuando el interés personal en una transacción, o una obligación para con terceros, entra en conflicto con tus obligaciones para con la Institución y/o sus clientes. Lo anterior incluye hacer uso del cargo para propiciar tu beneficio personal o alguna ventaja con base en la información confidencial obtenida durante el tiempo que has desempeñado tu cargo en la Institución.",0,.,0,0,0,.,1,0.5,1,controlinterno@banregio.com,0,.,0.5,0,1,1,1,1,0
Grupo Pinsa,Alimentos,MX,http://www.pinsa.com/index.html,NA,1,1,0,1,1,0,0.5,0.5,0,0,0,1,0.5,0,0,1,Un conflicto de intereses surge cuando nuestras acciones parecieran estar siendo influenciadas por un beneficio personal real o posible que proviene de otra fuente o cuando nuestros propios intereses interfieren o parecen interferir con los intereses de la empresa y del Grupo.,0,.,0,0,1,"El Comité de Conducta a través del Comité de Aseguramiento de Control Interno será el responsable de dar seguimiento a la aplicación del presente código, así como definir su interpretación en caso de duda, así como la aplicación de las sanciones cuando procedan. Para tal efecto, el Comité de Aseguramiento de Control Interno se apoyará en el trabajo de investigación que efectúe el área de Auditoría Interna.",1,0.5,1,tescucho@pinsa.com,0,.,0.5,1,0,1,1,1,0
Interceramic,Productos cerámicos,MX,https://interceramic.com,https://interceramic.com/responsabilidad-social,1,1,1,0.5,1,0,0.5,0,0.5,1,0,1,0.5,0,0,1,Un conflicto de interés se origina cuando algún interés personal o económico ejerce influencia o interfiere con el juicio personal y la integridad de una decisión o una acción.,0,.,0,0,1,El Comité de Ética tiene el objetivo de asegurar el cumplimiento de los estándares de cumplimiento. ,0.5,0,0,.,0,.,0,0,1,1,1,1,1
Grupo Profuturo,Servicios financieros,MX,http://www.profuturo.mx/,ND,0,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,.,0,.,0,0,1,"Se indica que El Comité de Ética deberá revisar el Código, al menos una vez al año, y en su caso, proponer al Consejo de Administración las adecuaciones necesarias.",0.5,0,0,.,0,.,0,0,1,1,1,1,1
Kuo Porcícola ,Alimentos,MX,http://www.kuo.com.mx,ND,1,1,0,1,1,0,0.5,0,0.5,0,0,1,0.5,1,0.5,1,"El conflicto de interés se origina cuando nuestros intereses o conductas personales comprometen, o parecieran comprometer, la capacidad de actuar en defensa de los mejores intereses de la empresa. ",0,.,0,0,1,"El Comité Ejecutivo a través del Comité de Auditoria, es el responsable de dar cumplimiento a la aplicación del Código de Ética.",0.5,0.5,1,denunciaskuo@kuo.com.mx,1,01 800 700 GKUO (01 800 700 4586),0.5,1,1,1,1,1,0.5
Gamesa Energía México,Electricidad,ESP,http://www.gamesacorp.com/es/,NA,1,1,1,1,1,0.5,0.5,0.5,0.5,1,0,0,1,0,1,1,"Una situación de “Conflicto de Intereses” existirá cuando entren en colisión, directa o indirectamente, el interés personal del Profesional y el interés de cualquiera de las sociedades del Grupo. Existirá interés personal del Profesional cuando el asunto le afecte a él o una persona vinculada con el Profesional.",0,.,0,0,1,"De conformidad con lo dispuesto en el Reglamento de la Comisión de Auditoría y Cumplimiento, la Dirección de Ética y Cumplimiento es un órgano de carácter interno y permanente que depende de la Comisión de Auditoría y Cumplimiento de la Sociedad. Las funciones de la Dirección de Ética y Cumplimiento en relación con el Código de Conducta de Gamesa y su Grupo son las siguientes: a) Proponer a la Comisión de Auditoría y Cumplimiento la revisión y actualización del Código de Conducta periódicamente, atendiendo las sugerencias que se realicen por parte de todos los grupos de interés. b) Promover el conocimiento y entendimiento del Código de Conducta por parte de los Profesionales del Grupo. c) Resolver cuantas dudas puedan surgir sobre la interpretación y/o aplicación del Código de Conducta. d) Recibir cualesquiera dudas o denuncias de actuaciones contrarias a la ética, la integridad o que atenten contra los principios recogidos en el Código de Conducta, dándoles el cauce que proceda de acuerdo con el procedimiento que se establece en el presente Código de Conducta y en las Normas de Funcionamiento del Canal de denuncia. e) Evaluar y realizar un informe anual sobre el grado de cumplimiento del Código de Conducta. f) Informar a la Comisión de Auditoría y Cumplimiento sobre las sugerencias, dudas, propuestas e incumplimientos relacionados con el Código de Conducta.",0.5,0.5,0,.,0,.,0.5,1,1,1,1,1,1
Farmaceúticos Maypo,Química farmacéutica,MX,http://www.maypo.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Manpower,Servicios profesionales,EU,https://www.manpower.com.mx,ND,1,1,0,1,1,0,0.5,0,0,1,1,1,1,1,0.5,1,Pueden surgir en el transcurso de actividades durante las cuales intereses personales comprometan o parezcan comprometer nuestra capacidad para tomar decisiones objetivas y para actuar en beneficio de la Compañía y de sus accionistas.,1,"Soborno, Pago facilitador",0.5,0.5,1,El Director de Cumplimiento de Ética Global tiene la responsabilidad de enviar informes periódicos relativos al cumplimiento del código de ética a la Junta Directiva. El comité de auditoría del consejo de administración de ManpowerGroup es el responsable de la supervisión de la política y del programa anticorrupción de la empresa.,0.5,0.5,0,.,1,001-888-264-2295,0.5,1,0,0,1,0.5,0.5
Grupo Premier Automotriz,Comercio especializado,MX,http://grupo-premier.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Dish de México,Telecomunicaciones,MX/EU,https://www.dish.com.mx/#!/home,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,0,1,1,1,0
Pfizer México,Química farmacéutica,EU,http://www.pfizer.com.mx,ND,1,1,1,1,1,0,0.5,0.5,0,1,0,1,0.5,0,0,1,"""Un conflicto de intereses surge cuando antepone sus intereses personales, sociales, financieros o políticos a los intereses de la Compañía. Incluso la apariencia de un conflicto puede dañar su reputación o la de la Compañía. Sin embargo, muchos conflictos de intereses potenciales se pueden resolver de una manera sencilla y mutuamente aceptable.""",0,.,0,0,1,"El Oficial Principal de Cumplimiento y Riesgo supervisa el programa de cumplimiento de Pfizer y, con la División de Cumplimiento, trabaja para abordar las áreas de riesgo y garantizar el cumplimiento de sus estándares.",0.5,0.5,0,.,1,001-800-462-4240,0.5,1,1,0.5,1,0.5,0.5
SCA Consumidor México,Productos de consumo,SUE,http://www.sca.com/mexicocentralamerica/,http://www.sca.com/en/Sustainability/People/sustainability-target-code-of-conduct/code-of-conduct-language-versions/,1,1,1,0.5,1,0,0.5,0,0.5,1,0,1,0.5,0,0,1,"Se produce un conflicto de intereses cuando intereses privados propios, relaciones personales o actividades externas influyen, o parecen influir, en el desempeño de las responsabilidades propias del trabajo. ",0,.,0,0,1,"""SCA supervisa el cumplimiento del código mediante información rutinaria, periódica, y con auditoría de las actividades de la empresa. Cada año SCA hace auditorías del código en diversas localidades que son seleccionadas sobre la base de un análisis sistemático de factores de riesgo. Cada auditoría se finaliza con un informe exhaustivo a la dirección, un plan de acción y seguimiento adecuados.""",0.5,0.5,1,code-of-conduct@sca.com,0,.,0.5,1,1,0.5,0.5,0,1
Grupo Omnilife,Suplementos alimenticios,MX,https://www.omnilife.com/mexico/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Braskem Idesa,Química y petroquímica,MEX/BRA,http://www.braskemidesa.com,ND,0,1,0,1,1,0,0.5,0,0,1,0,0,1,0,0.5,1,"""A título de ejemplo, siguen algunas situaciones en donde el Integrante puede verse frente a un conflicto de intereses: • tener interés personal que pueda afectar su capacidad de evaluación de un negocio de interés de la Braskem Idesa; • disponer de información confidencial que, de ser utilizada, puede beneficiarlo personalmente; • aceptar tareas o responsabilidades externas de índole personal que puedan afectar su desempeño en la Empresa; • aceptar obsequios, entretenimientos, viajes o beneficios directos o indirectos por parte de terceros, que puedan interpretarse como retribución para obtener posición favorable de la Braskem Idesa en negocio de interés de terceros; • adquirir acciones de Clientes o Proveedores de la Braskem Idesa, basándose en información privilegiada, o proveer este tipo de información a terceros; • utilizar recursos y activos de la Empresa para atender intereses particulares. Bajo ningún concepto, compromisos empresariales pueden ser justificativa para satisfacer un interés personal; • mantener relaciones comerciales privadas con Clientes, Proveedores o Socios Comerciales, en las cuales pueda obtener privilegios debido a sus responsabilidades en la Braskem Idesa; • hacer pedidos o indicar candidatos para la nómina de personal de Clientes, Proveedores o Socios Comerciales; • contratar directamente a parientes, o llevar a otra persona a hacerlo, sin atender los principios establecidos de competencia y potencial.""",0,.,0,0,0,.,0,0.5,0,.,1,01 800 051 0050,0.5,1,1,1,1,1,1
Federal Mogul de México,Automotriz y autopartes,EU,http://www.federalmogulmexico.com,ND,0,1,0,0.5,1,0,0,0,0,0,0,1,0.5,0,0,0,.,0,.,0,0,1,"Hay una Junta de Revisión de cumpliemiento que tiene dentro de sus funciones revisar politicas actuales y proponer nuevas, entre las que se encuentran las de cumplimiento y ética y debe informar al Comité de Auditoría del Consejo al menos una vez al año. ",0.5,0.5,0,.,1,01 800 368 4338,0.5,1,1,0.5,0,0,0.5
Softtek,Computación y servicios,MX,http://www.softtek.com/es/,ND,0,1,1,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,1,"El Conflicto de Intereses generalmente describe situaciones donde los propios intereses de un colaborador o subcontractor pueden influenciar la manera en que maneja los negocios de la empresa. Un conflicto de intereses también puede existir cuando un colaborador o subcontractor usa el equipo de la compañía, su personal o sus instalaciones para un beneficio diferente al del negocio de la empresa.",0,.,0,0,1,El Comité de Softtek revisará regularmente los principios de cumplimiento del Código de Ética y Conducta y de las políticas corporativas.,0.5,0,0,.,0,.,0,0,1,1,1,1,1
Huntsman de México,Química y petroquímica,EU,http://www.huntsman.com/corporate/a/Home,NA,1,1,1,1,1,0,0.5,0,0.5,0,0,0,1,1,1,0,.,1,Pago facilitador,0,0,0,.,1,0.5,0,.,0,.,0.5,1,1,0.5,0.5,0,0
Grupo Peñafiel,Bebidas y cervezas,EU,NA,http://grupopenafiel.com.mx/,1,1,1,1,1,0,0.5,0.5,0,1,1,1,1,1,1,1,"Los conflictos pueden surgir cuando tus intereses personales o familiares interfieren con los de la compañía, o cuando recibas beneficios personales inadecuados",1,"Soborno, Pago facilitador",0,0,1,El Comité de Cumplimiento de México,1,0.5,1,https://www.integrity-helpline.com/dps.jsp,1,"18,882,438,076",0.5,1,1,1,1,1,1
Kellogg Company México,Alimentos,EU,http://www.kelloggs.com.mx/es_MX/home.html,ND,1,1,1,0.5,1,0,0.5,0.5,0,1,0,1,1,0,1,1,"Los conflictos de intereses pueden surgir cuando actividades fuera del trabajo, intereses de propiedad en otras empresas o relaciones personales interfieren, o aparentan interferir, con nuestra capacidad para realizar nuestro trabajo o tomar decisiones imparciales en nombre de la empresa. Incluso la mera apariencia de un conflicto de intereses puede hacer que otras personas piensen que estamos actuando indebidamente; por lo tanto, estos conflictos deben evitarse""",1,"Soborno, Pago facilitador",0,0,0,.,0.5,0.5,1,ethics.office@kellogg.com,1,01-800-288-2872 1-800-462-424 1-800-658-5454 0 1-800-1122-2020,0.5,1,1,0.5,1,0.5,0.5
Pronósticos para la Asistencia Pública,Juegos y sorteos,MX,http://www.pronosticos.gob.mx/Paginas/Nosotros/nosotros,http://www.pronosticos.gob.mx/Paginas/Nosotros/mision-vision-y-valores,1,1,1,1,1,0,0.5,0.5,0,0,0,1,1,0,0,1,"La situación que se presenta cuando los intereses personales, familiares o de negocios del servidor público puedan afectar el desempeño independiente e imparcial de sus empleos, cargos, comisiones o funciones. ",0,.,0.5,1,1,El Comité de Ética monitorea el cumplimiento del programa anticorrupción y establece un cronograma de trabajo anuela ,0,0,0,.,0,.,0,0,1,1,1,1,1
Herbalife Internacional de México,Suplementos alimenticios,EU,http://www.herbalife.com.mx,ND,0,1,0,0.5,1,0,0.5,0,0,0,0,1,0.5,0,0,1,"Un ""conflicto de intereses"" ocurre cuando el interés privado de un individuo interfiere - o parece interferir - con los intereses de la Compañía. Una situación de conflicto puede surgir cuando un empleado, oficial o director toma acciones o tiene intereses que pueden dificultar la realización de su trabajo de la Compañía de manera objetiva y efectiva. También surge una situación de conflicto cuando un empleado, oficial o director, o un miembro de su familia, recibe beneficios personales impropios como resultado de su posición en la Compañía.",0,.,0,0,0,.,0.5,0.5,0,.,1,"18,007,744,420",0.5,1,1,1,0,0,0.5
Grupo Financiero Monex,Servicios financieros,MX,https://www.monex.com.mx/portal/,NA,1,1,1,1,0,0,0.5,0,0.5,0,0,0,0.5,0,0,1,"un compromiso personal o para la persona moral con la cual estén relacionados, y que pueda restarles objetividad en la toma de decisiones",0,.,0,0,1,"El Comité de Dirección de Monex Grupo Financiero es la instancia responsable de imponer las sanciones administrativas derivadas de las violaciones a las reglas, políticas y normas internas.",1,0.5,0,.,0,.,0,0,1,1,1,1,1
Grupo Monsanto México,Agroindustria,EU,http://www.monsanto.com/global/lan/pages/default.aspx,http://www.monsanto.com/whoweare/pages/anti-corruption-policies.aspx,1,1,0,1,1,0,0.5,0,0.5,1,0,1,1,1,0.5,1,"Un conflicto de intereses ocurre cuando nuestros intereses personales, sociales, financieros o políticos entran en conflicto con los de nuestra Compañía.",1,Soborno,0,0,1,El Departamento de Auditoría Interna de Monsanto deberá auditar el cumplimiento de la Política Anticorrupción.,0.5,0.5,1,business.conduct@monsanto.com,1,877-781-2431,0.5,1,1,0.5,1,0.5,1
Gescrap Autometal México,Automotriz y autopartes,ESP,http://www.gescrap.com/,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,1,0.5,0
Grupo Punto Alto,Holding,MX,Grupo Punto Alto,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
L'Oréal,Cuidado personal,FRA,http://www.loreal.mx/,NA,1,1,1,1,1,0,0.5,0.5,0.5,1,0,1,1,1,0.5,1,aquellas situaciones en que nuestros intereses personales entren en conflicto con los intereses de L'ORÉAL.,1,Tráfico de Influencias,0,0,1,STEERING AND MONITORING SYSTEM: COUNTRY REPORTING SYSTEM ,0.5,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Posadas,Hotelería y turismo,MX,http://www.posadas.com/es/home/,http://www.posadas.com/es/web/responsabilidad-social,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Roche México,Química farmacéutica,SUI,http://www.roche.com.mx,http://www.roche.com/about/governance/code_of_conduct/compliance_officer.htm,1,1,1,1,1,0,0.5,0.5,0,0,1,1,0.5,0,1,1,Existe un conflicto de intereses cuando los intereses personales de un empleado chocan con los de Roche y dan lugar a un conflicto de lealtades.,1,Soborno,0,0,1,El director de Cumplimiento Normativo del Grupo (CCO) y la red de directores de Cumplimiento Normativo tienen el compromiso de garantizar en todo el Grupo Roche el cumplimiento sistemático del Código de Conducta del Grupo Roche.,0.5,0.5,0,.,0,.,0.5,1,1,0.5,0.5,0,0.5
Crédito Real,Servicios financieros,MX,http://www.creditoreal.com.mx,http://www.creal.mx/index.php?option=com_content&view=article&id=74&Itemid=195,1,1,1,0.5,1,0,0.5,0.5,0.5,0,0,1,1,0,0.5,1,"En cualquier caso que entre en contraposición el interés de los clientes y/o de los accionistas y el de cualquiera consejero, directivo, funcionario y/o colaborador, deberá prevalecer el interés de los clientes y/o el de los accionistas.",0,.,0,0,1,"El Comité de Ética es el responsable de revisar y, en su caso, actualizar por lo menos una vez al año el Código, pudiendo asignar a un equipo específico esta labor. Toda actualización deberá someterse a la consideración del Comité de Auditoría para su posterior presentación al Consejo de Prácticas Societarias.",0.5,0.5,1,creditoreal@lineadedenuncia.com,1,01800 062 1673,0.5,0,1,1,1,1,1
Linamar de México,Automotriz y autopartes,CAN,http://www.linamar.com/es/home,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0.5,0,.,0,.,0,0,1,0.5,0.5,0,0.5
Katcon Global,Automotriz y autopartes,MX,http://www.katcon.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,1,0.5,0
Consorcio ARA,Desarrolladora de vivienda,MX,http://www.consorcioara.com.mx,ND,0,1,0,0.5,0,0,0.5,0,0,1,0,1,1,0,0,1,"Se considera conflicto de interés, aquella situación o negociación en la que nuestras actividades o intereses personales son contrarios a nuestras responsabilidades en Consorcio ARA.",0,.,0,0,1,"El Comité de Conducta y Ética tiene la función de Supervisar el cumplimiento del Código de Conducta y Ética, y presentar al Consejo de Administración las propuestas de modificación que hubiere para aprobación",0.5,0.5,1,lineaconfidencial@ara.com.mx ,1,Área metropolitana: 5251 7489 Interior de la República: 01800 823 07 22,0.5,1,1,1,1,1,1
Pensiones BBVA Bancomer,Seguros y fianzas,ESP,https://www.bancomer.com/pensiones/index.jsp,NA,1,1,0,1,0,0,0.5,0.5,0.5,0,0,0,1,0,0,1,"Se puede considerar que existe un conflicto de intereses cuando los intereses personales se contraponen con los intereses de un tercero",0,.,0.5,1,1,"3.1. La Dirección de Cumplimiento Normativo, integrada en el Área de Presidencia de “BBVA Bancomer”, ejerce la supervisión y control de la observancia de los principios contenidos en este “Código”, así como de las guías que integran las políticas y procedimientos dictados en su desarrollo. Para asegurar el adecuado cumplimiento de sus funciones, la Dirección de Cumplimiento Normativo ha sido dotada de plenas facultades para requerir a cualesquiera persona u Órgano de “BBVA Bancomer”, así como de las sociedades o entidades jurídicas encargadas, en su caso, de la gestión de la inversión en valores de los sujetos obligados, cuanta información estime conveniente.",1,0.5,1,actitud.responsable@bbva.bancomer.com,1,(55) 5621-4188.,0.5,1,1,0.5,1,0.5,0
Zurich Santander Seguros México,Seguros y fianzas,SUI,http://www.zurichsantander.com.mx/es_ES/Mexico,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Urrea,Accesorios para baños,MX,http://urrea.com/wps/portal/grupoUrrea/!ut/p/z1/hY4xD4IwFIR_CwOjfU9JGnFrXIigLCbiWwyYWkigJaVa_fc2cVTDbXf3XXJAUAHp-tGp2nVG133wZ-KXLC0wy0vclwfBURTJMd1yXGK-gtMcQKHGPxIY9jSH7IBUb5rPG6GbZK2ArLxJKy272xC3zo3TJsYYvfdMGaN6ya5mYMMzxl-r1kwOqi8YxqHCBTUvL6LoDen-dDk!/dz/d5/L2dBISEvZ0FBIS9nQSEh/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Sistema de Transporte Colectivo,Logística y transporte,MX,http://www.metro.cdmx.gob.mx,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Pensiones Banorte ,Seguros y fianzas,MX,http://www.pensionesbanorte.com.mx,0,0,1,0,0.5,1,0,0.5,0.5,0,0,0,1,1,1,0.5,1,"Los consejeros, funcionarios y empleados deberán en todo momento evitar tomar acciones que puedan contraponerse, o que den la imagen de que se contraponen, con los legítimos intereses de GFNorte. En especial, se deberá tener particular cuidado en evaluar la posibilidad de caer en un conflicto de intereses en las relaciones de negocios o personales que se puedan tener con clientes, proveedores, asociados o competidores (incluyendo sus consejeros, funcionarios y empleados) de GFNorte.",0,.,0,0,0,.,0.5,0.5,1,https://secure.ethicspoint.com/domain/es/default_reporter.asp,0,.,0.5,1,1,1,1,1,0.5
First Cash,Servicios financieros,EU,http://www.firstcashpawn.mx,ND,0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,.,0,.,0,0,0,.,0.5,0.5,0,.,0,.,0,0,0,1,0,0,0.5
ArvinMeritor de México,Automotriz y autopartes,EU,https://www.meritor.com/default.aspx,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,0,0,0
Ishop Mixup,Comercio especializado,MX,http://www.ishopmixup.com/ishop/,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Red de Carreteras de Occidente,Infraestructura de Transportes,MX,http://www.redviacorta.mx,ND,1,1,0,1,1,0,0.5,0,0,1,0,0,1,0,0,1,Un conflicto de interés ocurre en el momento en que las actividades personales generan o pueden generar interferencias con cualquiera de los intereses de RCO. Ningún Funcionario debe participar en actividades o relaciones que puedan interpretarse como conflicto de interés o puedan reflejarse negativamente en la lealtad del Funcionario hacia RCO.,0,.,0,0,1,"RCO, a través del Abogado General y el Auditor, llevará a cabo, anualmente, auditorías de evaluación sobre el cumplimiento del Código y demás prácticas corporativas, controles internos y políticas.",0.5,0.5,0,.,0,.,0.5,0,0,1,1,1,0.5
